MSZoning,LotArea,Street,Neighborhood,YearBuilt,OverallCond,ExterQual,GrLivArea,FullBath,GarageArea,BsmtCond,FireplaceQu,Electrical,LotFrontage,KitchenQual,PavedDrive,MSZoning_mean,Neighborhood_mean,OverallCond_mean,BsmtCond_mean,FireplaceQu_mean,Electrical_mean,ExterQual_Gd_dummy0,ExterQual_TA_dummy1,ExterQual_Ex_dummy2,ExterQual_Fa_dummy3,FullBath_2_dummy0,FullBath_1_dummy1,FullBath_3_dummy2,FullBath_0_dummy3,KitchenQual_Gd_dummy0,KitchenQual_TA_dummy1,KitchenQual_Ex_dummy2,KitchenQual_Fa_dummy3,PavedDrive_Y_dummy0,PavedDrive_N_dummy1,PavedDrive_P_dummy2
RL,17979,Pave,Mitchel,1968,6,TA,1160,1,257.0,TA,,SBrkr,,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
RM,1477,Pave,MeadowV,1970,9,TA,1092,2,0.0,TA,,SBrkr,21.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,6490,Pave,Mitchel,1983,7,TA,816,1,264.0,TA,,SBrkr,59.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,6600,Pave,Mitchel,1982,6,TA,845,1,264.0,TA,,SBrkr,60.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
RL,12395,Pave,Mitchel,1984,6,TA,889,1,484.0,TA,,SBrkr,74.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
,56600,Pave,IDOTRR,1900,1,TA,1836,2,288.0,TA,,SBrkr,,TA,N,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
RL,10667,Pave,NAmes,1971,6,TA,1587,2,525.0,TA,Gd,SBrkr,85.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,8872,Pave,Gilbert,1997,5,TA,1384,2,390.0,TA,TA,SBrkr,56.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,10147,Pave,Gilbert,1994,5,TA,1694,2,398.0,TA,TA,SBrkr,,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,8637,Pave,Gilbert,1999,5,TA,1714,2,451.0,TA,TA,SBrkr,,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,7875,Pave,Gilbert,1996,5,Gd,1553,2,420.0,TA,,SBrkr,63.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,7500,Pave,Gilbert,1999,5,TA,2299,3,482.0,TA,TA,SBrkr,60.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
RL,9556,Pave,Gilbert,1992,5,TA,1187,2,420.0,TA,,SBrkr,,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,7655,Pave,Gilbert,1993,5,TA,1642,2,392.0,TA,TA,SBrkr,,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,18160,Grvl,Gilbert,1964,6,TA,1128,1,480.0,TA,TA,SBrkr,160.0,TA,P,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
RL,4740,Pave,StoneBr,1988,5,Gd,1179,2,480.0,TA,,SBrkr,38.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,5118,Pave,StoneBr,1990,5,Gd,1321,1,484.0,TA,TA,SBrkr,35.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
RL,12328,Pave,StoneBr,2005,5,Gd,2541,3,729.0,TA,Gd,SBrkr,98.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
RL,51974,Pave,StoneBr,2006,5,Ex,2338,2,1110.0,TA,Gd,SBrkr,52.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
RL,41600,Pave,Gilbert,1969,5,TA,1424,1,828.0,TA,,SBrkr,195.0,TA,N,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
RL,8035,Pave,StoneBr,2006,5,Gd,1612,2,556.0,TA,Gd,SBrkr,61.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
RL,14082,Pave,StoneBr,2006,5,Gd,2234,1,724.0,Gd,Gd,SBrkr,85.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
RL,13870,Pave,StoneBr,2006,5,Ex,2042,2,724.0,TA,Gd,SBrkr,81.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
RL,10960,Pave,NWAmes,1984,5,TA,1284,2,480.0,TA,,SBrkr,,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,12090,Pave,NWAmes,1981,7,Gd,1479,2,484.0,TA,TA,SBrkr,78.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,12299,Pave,NWAmes,1978,6,TA,1664,2,663.0,TA,TA,SBrkr,93.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,11339,Pave,NWAmes,1979,5,TA,1930,2,481.0,TA,TA,SBrkr,61.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,11850,Pave,NWAmes,1984,6,TA,1177,2,495.0,TA,,SBrkr,79.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,10400,Pave,NWAmes,1979,5,TA,1353,2,478.0,TA,TA,SBrkr,80.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,13001,Pave,NWAmes,1971,5,TA,1220,2,944.0,TA,TA,SBrkr,128.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,8991,Pave,NWAmes,1976,6,TA,1324,2,585.0,TA,Fa,SBrkr,64.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,8000,Pave,NWAmes,1974,6,TA,1877,2,488.0,TA,TA,SBrkr,80.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,9457,Pave,NAmes,1970,6,TA,1422,1,576.0,TA,,SBrkr,63.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,7920,Pave,NAmes,1970,5,TA,914,1,368.0,TA,,SBrkr,66.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
RL,17199,Pave,NAmes,1961,7,TA,914,1,270.0,TA,,SBrkr,,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RH,4113,Pave,NAmes,2001,5,Gd,1337,2,511.0,TA,TA,SBrkr,33.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RH,10943,Pave,NAmes,1997,5,Gd,1337,2,522.0,TA,TA,SBrkr,26.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RM,2205,Pave,BrDale,1973,6,TA,1092,1,264.0,TA,,SBrkr,21.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RM,2058,Pave,BrDale,1973,5,TA,1218,1,264.0,TA,,SBrkr,21.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
RL,2304,Pave,NPkVill,1978,7,TA,1055,2,319.0,TA,,SBrkr,24.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,7150,Pave,NAmes,1966,6,TA,988,1,360.0,TA,,SBrkr,65.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,12469,Pave,NridgHt,2006,5,Ex,1816,2,730.0,TA,Gd,SBrkr,96.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
RL,11825,Pave,NridgHt,2006,5,Gd,1694,2,856.0,TA,Gd,SBrkr,91.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,14333,Pave,NridgHt,2007,5,Gd,2122,2,938.0,TA,Ex,SBrkr,110.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,13641,Pave,NridgHt,2007,5,Ex,2656,2,1040.0,TA,Gd,SBrkr,107.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
RL,13440,Pave,NridgHt,2006,5,Gd,2550,2,670.0,TA,Gd,SBrkr,110.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
RL,15431,Pave,NridgHt,2005,5,Ex,2046,2,878.0,TA,Gd,SBrkr,105.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
RL,13891,Pave,NridgHt,2007,5,Ex,2552,2,932.0,TA,Ex,SBrkr,107.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
RL,13654,Pave,NridgHt,2005,5,Gd,2758,2,814.0,TA,Ex,SBrkr,118.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
RL,17169,Pave,NridgHt,2007,5,Ex,2290,2,1174.0,TA,Gd,SBrkr,59.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
RL,16659,Pave,NridgHt,2007,5,Gd,2152,2,728.0,TA,Gd,SBrkr,134.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,9709,Pave,NridgHt,2007,5,Ex,2100,2,786.0,TA,Gd,SBrkr,82.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
RL,13615,Pave,NridgHt,2006,5,Ex,1802,2,843.0,TA,Gd,SBrkr,94.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
RL,13069,Pave,NridgHt,2004,5,Gd,2956,2,916.0,TA,Ex,SBrkr,99.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
RL,14277,Pave,NridgHt,2003,5,Gd,2385,2,818.0,TA,Gd,SBrkr,110.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,12568,Pave,NridgHt,2007,5,Gd,1818,2,774.0,TA,Gd,SBrkr,,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
RL,9926,Pave,NridgHt,2005,5,Gd,1614,2,878.0,TA,,SBrkr,70.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,9254,Pave,NridgHt,2005,5,Gd,1721,2,554.0,TA,,SBrkr,71.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,10732,Pave,NridgHt,2006,5,Gd,1828,2,876.0,TA,,SBrkr,92.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,3901,Pave,NridgHt,2005,5,Gd,1302,1,631.0,TA,Gd,SBrkr,34.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
RL,3903,Pave,NridgHt,2005,5,Gd,1302,1,631.0,TA,Gd,SBrkr,34.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
RL,6289,Pave,NridgHt,2005,5,Gd,1362,2,460.0,TA,Gd,SBrkr,41.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,4590,Pave,NridgHt,2006,5,Gd,1554,2,627.0,Gd,Gd,SBrkr,34.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,7841,Pave,NridgHt,2005,5,Ex,1577,2,564.0,TA,Gd,SBrkr,48.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
RL,6240,Pave,NridgHt,2006,5,Gd,1324,2,550.0,TA,Gd,SBrkr,48.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,3242,Pave,NridgHt,2003,5,Gd,1405,2,478.0,TA,Gd,SBrkr,48.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,15810,Pave,Gilbert,2007,5,Gd,1496,3,572.0,TA,,SBrkr,59.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
RL,10237,Pave,Gilbert,2005,5,Gd,1536,2,400.0,TA,Gd,SBrkr,65.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,13204,Pave,Gilbert,2006,5,TA,1458,2,454.0,TA,,SBrkr,58.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,8857,Pave,Gilbert,2006,5,Gd,1495,2,440.0,TA,Gd,SBrkr,62.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,9729,Pave,Gilbert,2006,5,Gd,1746,2,350.0,TA,Gd,SBrkr,63.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,12216,Pave,Gilbert,2005,5,TA,1326,2,388.0,TA,,SBrkr,88.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,8229,Pave,Gilbert,2007,5,Gd,1504,2,440.0,TA,,SBrkr,72.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,7713,Pave,Gilbert,2007,5,Gd,1456,2,400.0,TA,,SBrkr,64.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,7697,Pave,Gilbert,2007,6,Gd,1258,2,462.0,TA,,SBrkr,64.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,3621,Pave,Blmngtn,2003,5,Gd,1589,2,630.0,TA,TA,SBrkr,,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,3710,Pave,Blmngtn,2007,5,Gd,1266,2,388.0,TA,Gd,SBrkr,53.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,16219,Pave,Gilbert,2004,5,Gd,1119,2,437.0,TA,,SBrkr,65.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,11084,Pave,Gilbert,2004,5,Gd,1374,2,400.0,TA,Gd,SBrkr,87.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,10936,Pave,Gilbert,2006,5,Gd,1525,2,534.0,TA,Gd,SBrkr,59.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,11950,Pave,Gilbert,2003,5,Gd,1394,2,400.0,TA,TA,SBrkr,,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,7875,Pave,Gilbert,2003,5,Gd,1948,2,434.0,TA,Gd,SBrkr,63.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,8740,Pave,Gilbert,2002,5,Gd,1995,2,435.0,TA,Gd,SBrkr,,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,9487,Pave,Gilbert,2000,5,TA,1690,2,442.0,TA,TA,SBrkr,58.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,9649,Pave,Gilbert,1999,5,TA,1644,2,460.0,TA,TA,SBrkr,59.0,TA,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,12191,Pave,NoRidge,1997,5,Gd,2551,2,925.0,TA,TA,SBrkr,100.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,10557,Pave,NoRidge,1998,5,Gd,3078,2,806.0,TA,TA,SBrkr,89.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,11002,Pave,NoRidge,1998,5,Gd,2582,2,758.0,TA,TA,SBrkr,74.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,10790,Pave,NoRidge,1998,5,Gd,2385,2,600.0,TA,TA,SBrkr,83.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,11762,Pave,NoRidge,1992,5,Gd,2202,2,517.0,TA,TA,SBrkr,88.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,9044,Pave,NoRidge,1996,5,Gd,2538,2,933.0,TA,TA,SBrkr,82.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,9910,Pave,Somerst,2007,6,Gd,1369,2,605.0,TA,,SBrkr,75.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,11830,Pave,Somerst,2007,5,Gd,1542,2,852.0,TA,Gd,SBrkr,91.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,10612,Pave,Somerst,2006,5,Gd,1534,2,484.0,TA,Gd,SBrkr,76.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,12291,Pave,Somerst,2007,5,Ex,1966,2,1092.0,TA,Gd,SBrkr,98.0,Ex,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
RL,9965,Pave,Somerst,2007,5,Gd,1528,3,480.0,TA,TA,SBrkr,85.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
RL,8847,Pave,Somerst,2005,5,Gd,1538,2,484.0,TA,,SBrkr,74.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,8251,Pave,Somerst,2005,5,Gd,1506,2,672.0,Gd,Gd,SBrkr,70.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,9605,Pave,Somerst,2006,5,Gd,1977,2,574.0,TA,,SBrkr,70.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,8778,Pave,Somerst,2006,5,Gd,1830,2,859.0,TA,,SBrkr,75.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
FV,8640,Pave,Somerst,2007,5,Gd,1338,2,598.0,TA,,SBrkr,72.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
FV,9000,Pave,Somerst,2006,5,Gd,1335,2,575.0,TA,,SBrkr,75.0,Gd,Y,191004.9947871416,192854.5063291139,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
