MSZoning,LotArea,Street,Neighborhood,YearBuilt,OverallCond,ExterQual,GrLivArea,FullBath,GarageArea,BsmtCond,FireplaceQu,Electrical,LotFrontage,KitchenQual,PavedDrive,SalePrice,MSZoning_mean,Neighborhood_mean,OverallCond_mean,BsmtCond_mean,FireplaceQu_mean,Electrical_mean,ExterQual_Gd_dummy0,ExterQual_TA_dummy1,ExterQual_Ex_dummy2,ExterQual_Fa_dummy3,FullBath_2_dummy0,FullBath_1_dummy1,FullBath_3_dummy2,FullBath_0_dummy3,KitchenQual_Gd_dummy0,KitchenQual_TA_dummy1,KitchenQual_Ex_dummy2,KitchenQual_Fa_dummy3,PavedDrive_Y_dummy0,PavedDrive_N_dummy1,PavedDrive_P_dummy2,LotFrontage_imp
RL,7200,Pave,SWISU,1937,7,TA,1768,1,240,TA,TA,SBrkr,60.0,Gd,Y,175000,191004.99478714162,142591.36,158145.48780487804,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,60.0
RL,12798,Pave,ClearCr,1997,5,TA,1688,2,603,TA,NA,SBrkr,79.0,Gd,Y,200000,191004.99478714162,212565.42857142858,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,79.0
RM,4800,Pave,IDOTRR,1916,7,TA,1196,1,440,TA,NA,FuseA,40.0,TA,Y,109900,126316.83027522935,100123.78378378379,158145.48780487804,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,40.0
RL,8199,Pave,CollgCr,2005,5,Gd,1456,2,410,TA,Gd,SBrkr,63.0,Gd,Y,189000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,63.0
RL,13891,Pave,NridgHt,2008,5,Ex,2822,3,1020,TA,Gd,SBrkr,107.0,Ex,Y,582933,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,107.0
RL,9000,Pave,NAmes,1954,5,TA,1128,1,286,TA,NA,SBrkr,75.0,TA,Y,118000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,75.0
RL,12274,Pave,Somerst,2008,5,Gd,1428,2,554,TA,NA,SBrkr,91.0,Ex,Y,227680,191004.99478714162,225379.83720930232,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,91.0
RL,9750,Pave,NAmes,1967,5,TA,980,2,384,TA,NA,SBrkr,75.0,TA,Y,135500,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,75.0
RL,21384,Pave,BrkSide,1923,6,TA,1576,1,528,TA,TA,SBrkr,144.0,Gd,Y,223500,191004.99478714162,124834.05172413793,153961.59126984127,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,144.0
RL,13400,Pave,NAmes,1966,5,TA,1086,1,484,TA,Gd,SBrkr,85.0,TA,Y,159950,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,85.0
RM,8100,Pave,OldTown,1898,5,TA,2138,2,360,TA,NA,FuseA,90.0,TA,N,106000,126316.83027522935,128225.30088495575,203146.91473812424,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,90.0
RL,10140,Pave,NWAmes,1974,6,TA,1309,1,484,TA,Fa,SBrkr,78.0,Gd,Y,181000,191004.99478714162,189050.0684931507,153961.59126984127,183632.6209000763,167298.48484848486,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,78.0
RM,4438,Pave,CollgCr,2004,5,Gd,848,1,420,TA,Gd,SBrkr,,Gd,Y,144500,126316.83027522935,197965.77333333335,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,60.5
C (all),8712,Grvl,IDOTRR,1952,5,Fa,1044,1,504,TA,NA,FuseA,66.0,Fa,N,55993,74528.0,100123.78378378379,203146.91473812424,183632.6209000763,141331.48260869566,122196.89361702128,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,66.0
RL,9750,Pave,NAmes,1958,6,TA,1442,1,301,TA,NA,SBrkr,75.0,TA,Y,157900,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,75.0
RL,8248,Pave,Edwards,1918,7,TA,1250,1,280,TA,NA,SBrkr,45.0,Fa,P,116000,191004.99478714162,128219.7,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,45.0
RL,12137,Pave,CollgCr,1998,5,TA,1661,2,598,TA,NA,SBrkr,48.0,Gd,Y,224900,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,48.0
RL,11425,Pave,NAmes,1954,6,TA,1008,1,275,TA,Gd,SBrkr,,TA,Y,137000,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,13265,Pave,Mitchel,2002,5,Gd,1689,2,857,TA,Gd,SBrkr,,Gd,Y,271000,191004.99478714162,156270.1224489796,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,8816,Pave,ClearCr,1971,7,TA,1052,1,440,TA,NA,SBrkr,80.0,TA,Y,155000,191004.99478714162,212565.42857142858,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,80.0
RL,6371,Pave,NridgHt,2009,5,Gd,1358,2,484,TA,Gd,SBrkr,44.0,Gd,Y,224000,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,44.0
RL,7226,Pave,CollgCr,2003,5,Gd,1640,2,595,TA,NA,SBrkr,72.0,Gd,Y,183000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,72.0
RM,6000,Pave,OldTown,1953,4,Fa,936,1,576,TA,NA,SBrkr,60.0,TA,Y,93000,126316.83027522935,128225.30088495575,120438.43859649122,183632.6209000763,141331.48260869566,186825.1131934033,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,60.0
RL,12394,Pave,Gilbert,2003,5,Gd,1733,2,433,TA,Gd,SBrkr,,Gd,Y,225000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,9900,Pave,SWISU,1940,7,TA,1489,2,240,TA,Gd,SBrkr,60.0,TA,Y,139500,191004.99478714162,142591.36,158145.48780487804,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.0
FV,11216,Pave,Somerst,2006,5,Gd,1489,2,776,Gd,Gd,SBrkr,81.0,Gd,Y,232600,214014.06153846154,225379.83720930232,203146.91473812424,213599.9076923077,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,81.0
RL,14803,Pave,NridgHt,2007,5,Ex,2084,2,1220,TA,Gd,SBrkr,114.0,Ex,Y,385000,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,114.0
RM,6130,Pave,BrkSide,1924,6,TA,784,1,0,TA,NA,SBrkr,50.0,Gd,Y,109500,126316.83027522935,124834.05172413793,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,50.0
RL,8529,Pave,SawyerW,2001,5,Gd,1434,2,527,TA,TA,SBrkr,65.0,Gd,Y,189000,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,65.0
RL,28698,Pave,ClearCr,1967,5,TA,2126,2,538,Gd,NA,SBrkr,,TA,Y,185000,191004.99478714162,212565.42857142858,203146.91473812424,213599.9076923077,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
FV,2544,Pave,Somerst,2005,5,Gd,1223,2,480,TA,NA,SBrkr,24.0,Gd,Y,147400,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,24.0
RL,11900,Pave,NAmes,1957,5,TA,1392,1,458,TA,Gd,FuseA,80.0,TA,Y,166000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,226351.41578947369,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,80.0
FV,3180,Pave,Somerst,2005,5,TA,1200,2,480,TA,NA,SBrkr,30.0,Gd,Y,151000,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,30.0
RL,9548,Pave,CollgCr,2003,6,Gd,1829,2,613,TA,TA,SBrkr,44.0,Gd,Y,237000,191004.99478714162,197965.77333333335,153961.59126984127,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,44.0
RL,10004,Pave,NAmes,1964,6,TA,1516,1,472,TA,NA,SBrkr,100.0,TA,Y,167000,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,100.0
RL,7875,Pave,NAmes,1961,6,TA,1144,1,456,TA,NA,SBrkr,75.0,TA,Y,139950,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,75.0
RL,9600,Pave,Sawyer,1950,7,TA,1067,2,436,TA,NA,SBrkr,60.0,Gd,Y,128000,191004.99478714162,136793.13513513515,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,60.0
RM,8100,Pave,OldTown,1948,6,TA,1559,1,812,TA,NA,SBrkr,90.0,TA,Y,153500,126316.83027522935,128225.30088495575,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,90.0
RM,1680,Pave,BrDale,1973,5,TA,987,1,264,TA,NA,SBrkr,21.0,TA,Y,100000,126316.83027522935,104493.75,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,21.0
RL,9525,Pave,CollgCr,1995,6,TA,1099,1,352,TA,NA,SBrkr,75.0,Gd,Y,144000,191004.99478714162,197965.77333333335,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,75.0
RL,11767,Pave,Edwards,1946,6,TA,1200,1,240,TA,NA,SBrkr,70.0,TA,Y,130500,191004.99478714162,128219.7,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,70.0
RH,12155,Pave,SWISU,1925,8,TA,1482,2,400,TA,NA,SBrkr,,Fa,P,140000,131558.375,142591.36,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,60.5
RM,10440,Pave,OldTown,1904,8,TA,1539,2,686,TA,Po,SBrkr,60.0,Gd,P,157500,126316.83027522935,128225.30088495575,155651.73611111112,183632.6209000763,129764.15,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,60.0
RL,9020,Pave,NAmes,1966,7,TA,1165,1,490,TA,NA,SBrkr,82.0,TA,Y,174900,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,82.0
RL,8000,Pave,NAmes,1961,4,TA,1800,2,0,TA,NA,SBrkr,80.0,TA,Y,141000,191004.99478714162,145847.08,120438.43859649122,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,80.0
RM,12665,Pave,OldTown,1915,8,TA,1416,1,720,TA,Gd,SBrkr,100.0,TA,Y,153900,126316.83027522935,128225.30088495575,155651.73611111112,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,100.0
RL,16647,Pave,Sawyer,1975,5,TA,1701,2,611,TA,TA,SBrkr,,TA,Y,171000,191004.99478714162,136793.13513513515,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RL,9317,Pave,SawyerW,1993,5,Gd,1775,2,425,TA,TA,SBrkr,75.0,Gd,Y,213000,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,75.0
RL,15523,Pave,CollgCr,1972,6,TA,864,1,338,TA,Fa,SBrkr,36.0,TA,Y,133500,191004.99478714162,197965.77333333335,153961.59126984127,183632.6209000763,167298.48484848486,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,36.0
RL,45600,Pave,ClearCr,1908,8,TA,2358,3,360,TA,Gd,SBrkr,75.0,TA,Y,240000,191004.99478714162,212565.42857142858,155651.73611111112,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,75.0
RL,9600,Pave,Veenker,1976,7,Gd,1855,2,512,TA,TA,SBrkr,80.0,TA,Y,187000,191004.99478714162,238772.72727272726,158145.48780487804,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,80.0
RM,4435,Pave,CollgCr,2003,5,Gd,848,1,420,TA,NA,SBrkr,36.0,Gd,Y,131500,126316.83027522935,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,36.0
RL,3196,Pave,Blmngtn,2003,5,Gd,1456,2,400,TA,TA,SBrkr,,Gd,Y,215000,191004.99478714162,194870.88235294117,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,7128,Pave,Crawfor,1941,5,TA,1646,2,240,TA,Gd,SBrkr,53.0,TA,Y,164000,191004.99478714162,210624.72549019608,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,53.0
RL,12095,Pave,NAmes,1964,6,TA,1445,1,645,TA,Fa,SBrkr,,TA,Y,158000,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,167298.48484848486,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,17920,Pave,Sawyer,1955,4,TA,1779,1,454,TA,Gd,SBrkr,102.0,TA,Y,170000,191004.99478714162,136793.13513513515,120438.43859649122,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,102.0
RL,6897,Pave,Sawyer,1962,8,TA,1040,1,260,TA,NA,SBrkr,,TA,Y,127000,191004.99478714162,136793.13513513515,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,10970,Pave,CollgCr,1978,6,TA,1026,1,576,Gd,NA,SBrkr,,TA,Y,147000,191004.99478714162,197965.77333333335,153961.59126984127,213599.9076923077,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,8125,Pave,Gilbert,1994,5,TA,1481,2,343,TA,TA,SBrkr,65.0,TA,Y,174000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65.0
RL,10400,Pave,NWAmes,1976,5,TA,1370,2,479,TA,TA,SBrkr,80.0,TA,Y,152000,191004.99478714162,189050.0684931507,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,80.0
RL,11029,Pave,NWAmes,1968,7,TA,2654,2,619,TA,Gd,SBrkr,,Gd,Y,250000,191004.99478714162,189050.0684931507,158145.48780487804,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,7642,Pave,Crawfor,1918,8,Gd,1426,1,216,TA,Gd,SBrkr,55.0,Gd,Y,189950,191004.99478714162,210624.72549019608,155651.73611111112,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,55.0
RL,11625,Pave,Sawyer,1965,4,TA,1039,1,504,TA,NA,SBrkr,75.0,TA,Y,131500,191004.99478714162,136793.13513513515,120438.43859649122,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,75.0
RL,9672,Pave,SawyerW,1984,5,TA,1097,2,480,TA,NA,SBrkr,81.0,TA,Y,152000,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,81.0
RL,7931,Pave,NAmes,1959,5,TA,1148,1,672,TA,NA,SBrkr,70.0,TA,Y,132500,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,70.0
FV,8640,Pave,Somerst,2007,5,Gd,1372,2,529,TA,NA,SBrkr,72.0,Gd,Y,250580,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,72.0
RL,8750,Pave,NAmes,1970,6,TA,1002,1,902,TA,NA,SBrkr,,TA,Y,148500,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,10656,Pave,Timber,2006,5,Gd,1646,2,870,TA,Gd,SBrkr,67.0,Gd,Y,248900,191004.99478714162,242247.44736842104,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,67.0
RL,6970,Pave,Sawyer,1961,5,TA,1120,1,544,TA,NA,SBrkr,85.0,Fa,Y,129000,191004.99478714162,136793.13513513515,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,85.0
RL,14762,Pave,Gilbert,1948,6,TA,2320,2,672,NA,TA,SBrkr,,TA,P,169000,191004.99478714162,192854.50632911394,153961.59126984127,105652.8918918919,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,60.5
RL,9938,Pave,SawyerW,1993,5,Gd,1949,2,574,TA,TA,SBrkr,80.0,Gd,Y,236000,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,80.0
RL,6600,Pave,NAmes,1962,5,TA,894,1,308,TA,NA,SBrkr,60.0,TA,Y,109500,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
RL,8750,Pave,CollgCr,1998,5,TA,1682,2,523,TA,NA,SBrkr,70.0,Gd,Y,200500,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,70.0
RL,8892,Pave,NAmes,1953,7,Gd,910,1,414,TA,NA,SBrkr,74.0,Gd,Y,116000,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,74.0
RL,12144,Pave,NAmes,1949,7,Gd,1268,1,288,TA,Gd,SBrkr,60.0,TA,Y,133000,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
RM,5720,Pave,OldTown,1941,6,TA,1131,1,200,TA,NA,SBrkr,52.0,TA,Y,66500,126316.83027522935,128225.30088495575,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,52.0
FV,9000,Pave,Somerst,2007,5,Gd,2610,2,550,TA,Gd,SBrkr,75.0,Ex,Y,303477,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,75.0
RL,25286,Pave,Mitchel,1963,5,TA,1040,1,648,TA,NA,SBrkr,94.0,TA,Y,132250,191004.99478714162,156270.1224489796,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,94.0
RL,8834,Pave,NridgHt,2004,5,Gd,2224,2,738,TA,Gd,SBrkr,74.0,Ex,Y,350000,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,74.0
RL,11782,Pave,Sawyer,1961,7,TA,1155,1,576,TA,NA,SBrkr,88.0,Gd,Y,148000,191004.99478714162,136793.13513513515,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,88.0
RL,7000,Pave,CollgCr,1978,8,Gd,864,1,336,TA,NA,SBrkr,,TA,Y,136500,191004.99478714162,197965.77333333335,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,7024,Pave,Edwards,2005,5,TA,1090,1,450,Gd,NA,SBrkr,60.0,TA,Y,157000,191004.99478714162,128219.7,203146.91473812424,213599.9076923077,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
RL,13758,Pave,Timber,1990,5,Gd,1717,2,400,TA,TA,SBrkr,44.0,Gd,Y,187500,191004.99478714162,242247.44736842104,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,44.0
RL,9636,Pave,Gilbert,1992,5,TA,1593,2,389,TA,TA,SBrkr,,TA,Y,178000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RL,6204,Pave,SWISU,1912,5,Gd,2230,1,440,Fa,NA,SBrkr,60.0,TA,Y,118500,191004.99478714162,142591.36,203146.91473812424,121809.53333333334,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
RL,7150,Pave,NAmes,1967,5,TA,892,1,288,TA,NA,SBrkr,65.0,TA,Y,100000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,65.0
FV,5119,Pave,Somerst,1999,5,Gd,1709,2,506,TA,TA,SBrkr,50.0,Gd,Y,328900,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,50.0
RL,8393,Pave,NAmes,1959,5,TA,1712,2,588,TA,NA,SBrkr,70.0,TA,Y,145000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,70.0
RL,16466,Pave,Edwards,1955,7,TA,1393,1,300,TA,NA,SBrkr,59.0,TA,Y,135500,191004.99478714162,128219.7,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,59.0
RL,15865,Pave,NAmes,1970,6,Gd,2217,2,621,Gd,TA,SBrkr,95.0,Gd,Y,268000,191004.99478714162,145847.08,153961.59126984127,213599.9076923077,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,95.0
RL,12160,Pave,NAmes,1953,4,TA,1505,1,505,TA,TA,SBrkr,128.0,TA,Y,149500,191004.99478714162,145847.08,120438.43859649122,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,128.0
RL,8064,Pave,NAmes,1949,7,TA,924,1,576,TA,Po,SBrkr,60.0,TA,Y,122900,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,129764.15,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
RL,11184,Pave,Sawyer,1978,5,TA,1683,2,440,TA,TA,SBrkr,70.0,TA,Y,172500,191004.99478714162,136793.13513513515,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,70.0
RL,8414,Pave,Sawyer,1963,8,TA,1068,1,264,TA,NA,SBrkr,70.0,TA,Y,154500,191004.99478714162,136793.13513513515,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,70.0
RL,13284,Pave,Sawyer,1954,5,TA,1383,1,354,TA,Gd,SBrkr,,TA,Y,165000,191004.99478714162,136793.13513513515,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,7018,Pave,SawyerW,1979,5,TA,1535,2,400,NA,NA,SBrkr,64.0,TA,Y,118858,191004.99478714162,186555.7966101695,203146.91473812424,105652.8918918919,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,64.0
RL,7056,Pave,NAmes,1963,5,TA,1796,1,483,TA,TA,SBrkr,71.0,TA,Y,140000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,71.0
RM,8765,Pave,IDOTRR,1936,6,TA,951,1,327,TA,NA,SBrkr,50.0,TA,Y,106500,126316.83027522935,100123.78378378379,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,50.0
RL,7018,Pave,SawyerW,1979,5,TA,2240,2,528,NA,NA,SBrkr,64.0,TA,Y,142953,191004.99478714162,186555.7966101695,203146.91473812424,105652.8918918919,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,64.0
